site,year,month,day,replicate,species,stage,length,comments,entered,checked
pba,2018,7,10,2,thst,3,64,,KB,bmm
pba,2018,7,10,2,thst,3,66,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,71,,KB,bmm
pba,2018,7,10,2,thst,3,72,,KB,bmm
pba,2018,7,10,2,thst,3,63,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,69,,KB,bmm
pba,2018,7,10,2,thst,3,71,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,64,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,71,,KB,bmm
pba,2018,7,10,2,thst,3,72,,KB,bmm
pba,2018,7,10,2,thst,3,62,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,62,,KB,bmm
pba,2018,7,10,2,thst,3,72,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,69,,KB,bmm
pba,2018,7,10,2,thst,3,73,,KB,bmm
pba,2018,7,10,2,thst,3,75,,KB,bmm
pba,2018,7,10,2,thst,3,63,,KB,bmm
pba,2018,7,10,2,thst,3,63,,KB,bmm
pba,2018,7,10,2,thst,3,69,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,67,,KB,bmm
pba,2018,7,10,2,thst,3,67,,KB,bmm
pba,2018,7,10,2,thst,3,62,,KB,bmm
pba,2018,7,10,2,thst,3,56,,KB,bmm
pba,2018,7,10,2,thst,3,58,,KB,bmm
pba,2018,7,10,2,thst,3,67,,KB,bmm
pba,2018,7,10,2,thst,3,72,,KB,bmm
pba,2018,7,10,2,thst,3,64,,KB,bmm
pba,2018,7,10,2,thst,3,70,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,66,,KB,bmm
pba,2018,7,10,2,thst,3,64,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,67,,KB,bmm
pba,2018,7,10,2,thst,3,66,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,67,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,67,,KB,bmm
pba,2018,7,10,2,thst,3,67,,KB,bmm
pba,2018,7,10,2,thst,3,67,,KB,bmm
pba,2018,7,10,2,thst,3,67,,KB,bmm
pba,2018,7,10,2,thst,3,69,,KB,bmm
pba,2018,7,10,2,thst,3,62,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,69,,KB,bmm
pba,2018,7,10,2,thst,3,74,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,thst,3,73,,KB,bmm
pba,2018,7,10,2,thst,3,62,,KB,bmm
pba,2018,7,10,2,thst,3,64,,KB,bmm
pba,2018,7,10,2,thst,3,65,,KB,bmm
pba,2018,7,10,2,thst,3,68,,KB,bmm
pba,2018,7,10,2,enso,3,108,,KB,bmm
pba,2018,7,10,2,enso,3,128,,KB,bmm
pba,2018,7,10,2,enso,3,87,,KB,bmm
pba,2018,7,10,2,enso,3,80,,KB,bmm
pba,2018,7,10,2,enso,3,62,,KB,bmm
pba,2018,7,10,2,enso,3,71,,KB,bmm
pba,2018,7,10,2,enso,3,100,,KB,bmm
pba,2018,7,10,2,enso,3,86,,KB,bmm
pba,2018,7,10,2,enso,3,95,,KB,bmm
pba,2018,7,10,2,enso,3,118,,KB,bmm
pba,2018,7,10,2,enso,3,86,,KB,bmm
pba,2018,7,10,2,enso,3,61,,KB,bmm
pba,2018,7,10,2,enso,3,78,,KB,bmm
pba,2018,7,10,2,enso,3,81,,KB,bmm
pba,2018,7,10,2,enso,3,68,,KB,bmm
pba,2018,7,10,2,enso,3,66,,KB,bmm
pba,2018,7,10,2,enso,3,78,,KB,bmm
pba,2018,7,10,2,enso,3,72,,KB,bmm
pba,2018,7,10,2,enso,3,78,,KB,bmm
pba,2018,7,10,2,enso,3,86,,KB,bmm
pba,2018,7,10,2,enso,3,71,,KB,bmm
pba,2018,7,10,2,enso,3,57,,KB,bmm
pba,2018,7,10,2,enso,3,88,,KB,bmm
pba,2018,7,10,2,enso,3,62,,KB,bmm
pba,2018,7,10,2,grsc,3,73,,KB,bmm
pba,2018,7,10,2,grsc,3,62,,KB,bmm
pba,2018,7,10,2,grsc,3,72,,KB,bmm
pba,2018,7,10,2,grsc,3,78,,KB,bmm
pba,2018,7,10,2,grsc,3,76,,KB,bmm
pba,2018,7,10,2,grsc,3,72,,KB,bmm
pba,2018,7,10,2,grsc,3,75,,KB,bmm
pba,2018,7,10,2,grsc,3,83,,KB,bmm
pba,2018,7,10,2,grsc,3,61,,KB,bmm
pba,2018,7,10,2,grsc,3,56,,KB,bmm
pba,2018,7,10,2,pasa,3,102,,KB,bmm
pba,2018,7,10,2,pasa,3,100,,KB,bmm
pba,2018,7,10,2,pasa,3,70,,KB,bmm
pba,2018,7,10,2,pasa,3,94,,KB,bmm
pba,2018,7,10,2,pasa,3,82,,KB,bmm
pba,2018,7,10,2,pasa,3,80,,KB,bmm
pba,2018,7,10,2,pasa,3,84,,KB,bmm
pba,2018,7,10,2,pasa,3,127,,KB,bmm
pba,2018,7,10,2,pasa,3,73,,KB,bmm
pba,2018,7,10,2,pasa,3,88,,KB,bmm
pba,2018,7,10,2,pasa,3,106,,KB,bmm
pba,2018,7,10,2,tisc,3,62,,KB,bmm
pba,2018,7,10,2,tisc,3,62,,KB,bmm
pba,2018,7,10,2,tisc,3,76,,KB,bmm
pba,2018,7,10,2,tisc,3,60,,KB,bmm
pba,2018,7,10,2,tisc,3,64,,KB,bmm
pba,2018,7,10,2,tisc,3,36,,KB,bmm
pba,2018,7,10,2,bapi,3,1,,KB,bmm
pba,2018,7,10,2,busc,3,79,,KB,bmm
pba,2018,7,10,2,stpe,3,230,,KB,bmm
pba,2018,7,10,2,unar,3,46,,KB,bmm
pba,2018,7,10,2,unar,3,57,,KB,bmm
pba,2018,7,10,2,stsc,3,128,,KB,bmm
pba,2018,7,10,2,stsc,3,138,,KB,bmm
pba,2018,7,10,2,snpr,3,106,,KB,bmm
pba,2018,7,10,2,snpr,3,103,,KB,bmm
pba,2018,7,10,2,snpr,3,100,,KB,bmm
pba,2018,7,10,2,blgo,3,76,,KB,bmm
pba,2018,7,10,2,cabe,3,58,,KB,bmm
pba,2018,7,10,2,whgr,3,141,,KB,bmm
hab4,2018,7,11,1,stsc,3,146,,TF,tf
hab4,2018,7,11,1,enso,3,78,,TF,tf
hab4,2018,7,11,1,enso,3,83,,TF,tf
hab4,2018,7,11,1,enso,3,78,,TF,tf
hab4,2018,7,11,1,enso,3,93,,TF,tf
hab4,2018,7,11,1,enso,3,56,,TF,tf
hab4,2018,7,11,1,enso,3,86,,TF,tf
hab4,2018,7,11,1,enso,3,48,,TF,tf
hab4,2018,7,11,1,enso,3,67,,TF,tf
hab4,2018,7,11,1,enso,3,78,,TF,tf
hab4,2018,7,11,1,enso,3,85,,TF,tf
hab4,2018,7,11,1,enso,3,96,,TF,tf
hab4,2018,7,11,1,enso,3,80,,TF,tf
hab4,2018,7,11,1,enso,3,76,,TF,tf
hab4,2018,7,11,1,enso,3,68,,TF,tf
hab4,2018,7,11,1,enso,3,85,,TF,tf
hab4,2018,7,11,1,enso,3,83,,TF,tf
hab4,2018,7,11,1,enso,3,32,,TF,tf
hab4,2018,7,11,1,grsc,3,67,,TF,tf
hab4,2018,7,11,1,grsc,3,82,,TF,tf
hab4,2018,7,11,1,grsc,3,52,,TF,tf
hab4,2018,7,11,1,grsc,3,61,,TF,tf
hab4,2018,7,11,1,grsc,3,70,,TF,tf
hab4,2018,7,11,1,grsc,3,63,,TF,tf
hab4,2018,7,11,1,grsc,3,55,,TF,tf
hab4,2018,7,11,1,grsc,3,56,,TF,tf
hab4,2018,7,11,1,grsc,3,81,,TF,tf
hab4,2018,7,11,1,grsc,3,59,,TF,tf
hab4,2018,7,11,1,grsc,3,50,,TF,tf
hab4,2018,7,11,1,grsc,3,53,,TF,tf
hab4,2018,7,11,1,grsc,3,54,,TF,tf
hab4,2018,7,11,1,grsc,3,45,,TF,tf
hab4,2018,7,11,1,grsc,3,61,,TF,tf
hab4,2018,7,11,1,grsc,3,65,,TF,tf
hab4,2018,7,11,1,grsc,3,78,,TF,tf
hab4,2018,7,11,1,grsc,3,80,,TF,tf
hab4,2018,7,11,1,grsc,3,54,,TF,tf
hab4,2018,7,11,1,grsc,3,56,,TF,tf
hab4,2018,7,11,1,grsc,3,45,,TF,tf
hab4,2018,7,11,1,grsc,3,58,,TF,tf
hab4,2018,7,11,1,grsc,3,55,,TF,tf
hab4,2018,7,11,1,grsc,3,54,,TF,tf
hab4,2018,7,11,1,grsc,3,75,,TF,tf
hab4,2018,7,11,1,grsc,3,57,,TF,tf
hab4,2018,7,11,1,grsc,3,53,,TF,tf
hab4,2018,7,11,1,grsc,3,75,,TF,tf
hab4,2018,7,11,1,grsc,3,71,,TF,tf
hab4,2018,7,11,1,grsc,3,65,,TF,tf
hab4,2018,7,11,1,grsc,3,54,,TF,tf
hab4,2018,7,11,1,grsc,3,70,,TF,tf
hab4,2018,7,11,1,grsc,3,83,,TF,tf
hab4,2018,7,11,1,grsc,3,59,,TF,tf
hab4,2018,7,11,1,grsc,3,48,,TF,tf
hab4,2018,7,11,1,grsc,3,55,,TF,tf
hab4,2018,7,11,1,grsc,3,53,,TF,tf
hab4,2018,7,11,1,grsc,3,46,,TF,tf
hab4,2018,7,11,1,grsc,3,57,,TF,tf
hab4,2018,7,11,1,grsc,3,48,,TF,tf
hab4,2018,7,11,1,grsc,3,67,,TF,tf
hab4,2018,7,11,1,grsc,3,45,,TF,tf
hab4,2018,7,11,1,grsc,3,54,,TF,tf
hab4,2018,7,11,1,grsc,3,69,,TF,tf
hab4,2018,7,11,1,grsc,3,47,,TF,tf
hab4,2018,7,11,1,grsc,3,72,,TF,tf
hab4,2018,7,11,1,grsc,3,79,,TF,tf
hab4,2018,7,11,1,grsc,3,89,,TF,tf
hab4,2018,7,11,1,grsc,3,50,,TF,tf
hab4,2018,7,11,1,grsc,3,64,,TF,tf
hab4,2018,7,11,1,grsc,3,51,,TF,tf
hab4,2018,7,11,1,grsc,3,82,,TF,tf
hab4,2018,7,11,1,grsc,3,95,,TF,tf
hab4,2018,7,11,1,grsc,3,56,,TF,tf
hab4,2018,7,11,1,grsc,3,44,,TF,tf
hab4,2018,7,11,1,grsc,3,52,,TF,tf
hab4,2018,7,11,1,grsc,3,69,,TF,tf
hab4,2018,7,11,1,grsc,3,81,,TF,tf
hab4,2018,7,11,1,grsc,3,40,,TF,tf
hab4,2018,7,11,1,grsc,3,57,,TF,tf
hab4,2018,7,11,1,grsc,3,65,,TF,tf
hab4,2018,7,11,1,grsc,3,56,,TF,tf
hab4,2018,7,11,1,grsc,3,54,,TF,tf
hab4,2018,7,11,1,grsc,3,46,,TF,tf
hab4,2018,7,11,1,grsc,3,45,,TF,tf
hab4,2018,7,11,1,grsc,3,50,,TF,tf
hab4,2018,7,11,1,grsc,3,67,,TF,tf
hab4,2018,7,11,1,grsc,3,52,,TF,tf
hab4,2018,7,11,1,grsc,3,63,,TF,tf
hab4,2018,7,11,1,ling,3,95,,TF,tf
hab4,2018,7,11,1,ling,3,140,,TF,tf
hab4,2018,7,11,1,ling,3,132,,TF,tf
hab4,2018,7,11,1,ling,3,150,,TF,tf
hab4,2018,7,11,1,ling,3,123,,TF,tf
hab4,2018,7,11,1,stsc,3,58,,TF,tf
hab4,2018,7,11,1,stsc,3,57,,TF,tf
hab4,2018,7,11,1,stsc,3,120,,TF,tf
hab4,2018,7,11,1,stsc,3,58,,TF,tf
hab4,2018,7,11,1,stsc,3,60,,TF,tf
hab4,2018,7,11,1,stsc,3,92,,TF,tf
hab4,2018,7,11,1,stsc,3,57,,TF,tf
hab4,2018,7,11,1,stsc,3,77,,TF,tf
hab4,2018,7,11,1,stsc,3,56,,TF,tf
hab4,2018,7,11,1,stsc,3,52,,TF,tf
hab4,2018,7,11,1,stsc,3,59,,TF,tf
hab4,2018,7,11,1,stsc,3,97,,TF,tf
hab4,2018,7,11,1,stsc,3,70,,TF,tf
hab4,2018,7,11,1,stsc,3,70,,TF,tf
hab4,2018,7,11,1,stsc,3,63,,TF,tf
hab4,2018,7,11,1,stsc,3,72,,TF,tf
hab4,2018,7,11,1,stsc,3,115,,TF,tf
hab4,2018,7,11,1,stsc,3,84,,TF,tf
hab4,2018,7,11,1,stsc,3,106,,TF,tf
hab4,2018,7,11,1,stsc,3,82,,TF,tf
hab4,2018,7,11,1,stsc,3,70,,TF,tf
hab4,2018,7,11,1,stsc,3,75,,TF,tf
hab4,2018,7,11,1,stsc,3,65,,TF,tf
hab4,2018,7,11,1,stsc,3,106,,TF,tf
hab4,2018,7,11,1,stsc,3,54,,TF,tf
hab4,2018,7,11,1,stsc,3,50,,TF,tf
hab4,2018,7,11,1,stsc,3,54,,TF,tf
hab4,2018,7,11,1,stsc,3,56,,TF,tf
hab4,2018,7,11,1,stsc,3,115,,TF,tf
hab4,2018,7,11,1,stsc,3,49,,TF,tf
hab4,2018,7,11,1,stsc,3,147,,TF,tf
hab4,2018,7,11,1,stsc,3,50,,TF,tf
hab4,2018,7,11,1,stsc,3,64,,TF,tf
hab4,2018,7,11,1,stsc,3,79,,TF,tf
hab4,2018,7,11,1,stsc,3,98,,TF,tf
hab4,2018,7,11,1,stsc,3,60,,TF,tf
hab4,2018,7,11,1,stsc,3,66,,TF,tf
hab4,2018,7,11,1,stsc,3,47,,TF,tf
hab4,2018,7,11,1,stsc,3,54,,TF,tf
hab4,2018,7,11,1,stsc,3,93,,TF,tf
hab4,2018,7,11,1,stsc,3,95,,TF,tf
hab4,2018,7,11,1,stsc,3,75,,TF,tf
hab4,2018,7,11,1,crgu,3,55,,TF,tf
hab4,2018,7,11,1,crgu,3,57,,TF,tf
hab4,2018,7,11,1,crgu,3,58,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,72,,TF,tf
hab4,2018,7,11,1,crgu,3,61,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,41,,TF,tf
hab4,2018,7,11,1,crgu,3,58,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,62,,TF,tf
hab4,2018,7,11,1,crgu,3,63,,TF,tf
hab4,2018,7,11,1,crgu,3,65,,TF,tf
hab4,2018,7,11,1,crgu,3,70,,TF,tf
hab4,2018,7,11,1,crgu,3,54,,TF,tf
hab4,2018,7,11,1,crgu,3,55,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,55,,TF,tf
hab4,2018,7,11,1,crgu,3,55,,TF,tf
hab4,2018,7,11,1,crgu,3,55,,TF,tf
hab4,2018,7,11,1,crgu,3,55,,TF,tf
hab4,2018,7,11,1,crgu,3,70,,TF,tf
hab4,2018,7,11,1,crgu,3,55,,TF,tf
hab4,2018,7,11,1,crgu,3,56,,TF,tf
hab4,2018,7,11,1,crgu,3,85,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,57,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,40,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,59,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,53,,TF,tf
hab4,2018,7,11,1,crgu,3,58,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,58,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,54,,TF,tf
hab4,2018,7,11,1,crgu,3,60,,TF,tf
hab4,2018,7,11,1,crgu,3,50,,TF,tf
hab4,2018,7,11,1,crgu,3,55,,TF,tf
hab4,2018,7,11,1,crgu,3,45,,TF,tf
hab4,2018,7,11,1,susm,3,85,,TF,tf
hab4,2018,7,11,1,tisc,3,56,,TF,tf
hab4,2018,7,11,1,tisc,3,53,,TF,tf
hab4,2018,7,11,1,tisc,3,48,,TF,tf
hab4,2018,7,11,1,tisc,3,49,,TF,tf
hab4,2018,7,11,1,tisc,3,55,,TF,tf
hab4,2018,7,11,1,tisc,3,56,,TF,tf
hab4,2018,7,11,1,tisc,3,55,,TF,tf
hab4,2018,7,11,1,tisc,3,54,,TF,tf
hab4,2018,7,11,1,tisc,3,49,,TF,tf
hab4,2018,7,11,1,tisc,3,65,,TF,tf
hab4,2018,7,11,1,tisc,3,53,,TF,tf
hab4,2018,7,11,1,tisc,3,51,,TF,tf
hab4,2018,7,11,1,tisc,3,53,,TF,tf
hab4,2018,7,11,1,tisc,3,53,,TF,tf
hab4,2018,7,11,1,tisc,3,55,,TF,tf
hab4,2018,7,11,1,tisc,3,40,,TF,tf
hab4,2018,7,11,1,tisc,3,61,,TF,tf
hab4,2018,7,11,1,tisc,3,50,,TF,tf
hab4,2018,7,11,1,tisc,3,47,,TF,tf
hab4,2018,7,11,1,tisc,3,56,,TF,tf
hab4,2018,7,11,1,tisc,3,57,,TF,tf
hab4,2018,7,11,1,tisc,3,61,,TF,tf
hab4,2018,7,11,1,tisc,3,53,,TF,tf
hab4,2018,7,11,1,tisc,3,39,,TF,tf
hab4,2018,7,11,1,tisc,3,32,,TF,tf
hab4,2018,7,11,1,tisc,3,22,,TF,tf
hab4,2018,7,11,1,pegu,3,21,,TF,tf
hab4,2018,7,11,1,pegu,3,70,,TF,tf
hab4,2018,7,11,1,pegu,3,58,,TF,tf
hab4,2018,7,11,1,pegu,3,75,,TF,tf
hab4,2018,7,11,1,pegu,3,60,,TF,tf
hab4,2018,7,11,1,stfl,3,64,,TF,tf
hab4,2018,7,11,1,stfl,3,60,,TF,tf
hab4,2018,7,11,1,stfl,3,65,,TF,tf
hab4,2018,7,11,1,stfl,3,71,,TF,tf
hab4,2018,7,11,1,stfl,3,52,,TF,tf
hab4,2018,7,11,1,stfl,3,53,,TF,tf
hab4,2018,7,11,1,stfl,3,54,,TF,tf
hab4,2018,7,11,1,stfl,3,43,,TF,tf
hab4,2018,7,11,1,busc,3,38,,TF,tf
hab4,2018,7,11,1,busc,3,78,,TF,tf
hab4,2018,7,11,1,unla,3,27,,TF,tf
hab4,2018,7,11,1,pasa,3,96,,TF,tf
hab4,2018,7,11,1,pasa,3,68,,TF,tf
hab4,2018,7,11,1,unsc,3,104,,TF,tf
hab4,2018,7,11,1,hico,3,112,,TF,tf
hab4,2018,7,11,2,susm,3,75,,TF,ben
hab4,2018,7,11,2,pasa,3,76,,TF,ben
hab4,2018,7,11,2,pasa,3,67,,TF,ben
hab4,2018,7,11,2,pasa,3,72,,TF,ben
hab4,2018,7,11,2,pasa,3,85,,TF,ben
hab4,2018,7,11,2,pasa,3,83,,TF,ben
hab4,2018,7,11,2,pasa,3,79,,TF,ben
hab4,2018,7,11,2,pasa,3,91,,TF,ben
hab4,2018,7,11,2,pasa,3,80,,TF,ben
hab4,2018,7,11,2,pasa,3,75,,TF,ben
hab4,2018,7,11,2,pasa,3,100,,TF,ben
hab4,2018,7,11,2,stsc,3,94,,TF,ben
hab4,2018,7,11,2,stsc,3,84,,TF,ben
hab4,2018,7,11,2,stsc,3,70,,TF,ben
hab4,2018,7,11,2,stsc,3,86,,TF,ben
hab4,2018,7,11,2,stsc,3,56,,TF,ben
hab4,2018,7,11,2,stsc,3,59,,TF,ben
hab4,2018,7,11,2,stsc,3,54,,TF,ben
hab4,2018,7,11,2,stsc,3,92,,TF,ben
hab4,2018,7,11,2,stsc,3,56,,TF,ben
hab4,2018,7,11,2,stsc,3,50,,TF,ben
hab4,2018,7,11,2,stsc,3,126,,TF,ben
hab4,2018,7,11,2,stsc,3,153,,TF,ben
hab4,2018,7,11,2,stsc,3,171,,TF,ben
hab4,2018,7,11,2,stsc,3,172,,TF,ben
hab4,2018,7,11,2,stsc,3,95,,TF,ben
hab4,2018,7,11,2,stsc,3,86,,TF,ben
hab4,2018,7,11,2,stsc,3,120,,TF,ben
hab4,2018,7,11,2,stsc,3,120,,TF,ben
hab4,2018,7,11,2,stsc,3,128,,TF,ben
hab4,2018,7,11,2,stsc,3,79,,TF,ben
hab4,2018,7,11,2,stsc,3,57,,TF,ben
hab4,2018,7,11,2,stsc,3,59,,TF,ben
hab4,2018,7,11,2,stsc,3,118,,TF,ben
hab4,2018,7,11,2,stsc,3,92,,TF,ben
hab4,2018,7,11,2,stsc,3,56,,TF,ben
hab4,2018,7,11,2,stsc,3,71,,TF,ben
hab4,2018,7,11,2,stsc,3,93,,TF,ben
hab4,2018,7,11,2,stsc,3,56,,TF,ben
hab4,2018,7,11,2,stsc,3,55,,TF,ben
hab4,2018,7,11,2,stsc,3,55,,TF,ben
hab4,2018,7,11,2,stsc,3,86,,TF,ben
hab4,2018,7,11,2,stsc,3,73,,TF,ben
hab4,2018,7,11,2,stsc,3,93,,TF,ben
hab4,2018,7,11,2,stsc,3,69,,TF,ben
hab4,2018,7,11,2,stsc,3,76,,TF,ben
hab4,2018,7,11,2,stsc,3,58,,TF,ben
hab4,2018,7,11,2,stsc,3,72,,TF,ben
hab4,2018,7,11,2,stsc,3,48,,TF,ben
hab4,2018,7,11,2,stsc,3,60,,TF,ben
hab4,2018,7,11,2,stsc,3,45,,TF,ben
hab4,2018,7,11,2,stsc,3,102,,TF,ben
hab4,2018,7,11,2,stsc,3,105,,TF,ben
hab4,2018,7,11,2,stsc,3,148,,TF,ben
hab4,2018,7,11,2,stsc,3,52,,TF,ben
hab4,2018,7,11,2,stsc,3,161,,TF,ben
hab4,2018,7,11,2,tisc,3,55,,TF,ben
hab4,2018,7,11,2,tisc,3,56,,TF,ben
hab4,2018,7,11,2,tisc,3,52,,TF,ben
hab4,2018,7,11,2,tisc,3,54,,TF,ben
hab4,2018,7,11,2,tisc,3,53,,TF,ben
hab4,2018,7,11,2,tisc,3,53,,TF,ben
hab4,2018,7,11,2,tisc,3,50,,TF,ben
hab4,2018,7,11,2,tisc,3,54,,TF,ben
hab4,2018,7,11,2,tisc,3,34,,TF,ben
hab4,2018,7,11,2,tisc,3,50,,TF,ben
hab4,2018,7,11,2,tisc,3,33,,TF,ben
hab4,2018,7,11,2,tisc,3,58,,TF,ben
hab4,2018,7,11,2,tisc,3,49,,TF,ben
hab4,2018,7,11,2,tisc,3,53,,TF,ben
hab4,2018,7,11,2,crgu,3,48,,TF,ben
hab4,2018,7,11,2,crgu,3,45,,TF,ben
hab4,2018,7,11,2,crgu,3,45,,TF,ben
hab4,2018,7,11,2,crgu,3,67,,TF,ben
hab4,2018,7,11,2,crgu,3,55,,TF,ben
hab4,2018,7,11,2,crgu,3,40,,TF,ben
hab4,2018,7,11,2,crgu,3,53,,TF,ben
hab4,2018,7,11,2,crgu,3,51,,TF,ben
hab4,2018,7,11,2,crgu,3,40,,TF,ben
hab4,2018,7,11,2,crgu,3,45,,TF,ben
hab4,2018,7,11,2,crgu,3,40,,TF,ben
hab4,2018,7,11,2,crgu,3,50,,TF,ben
hab4,2018,7,11,2,crgu,3,57,,TF,ben
hab4,2018,7,11,2,enso,3,73,,TF,ben
hab4,2018,7,11,2,enso,3,75,,TF,ben
hab4,2018,7,11,2,enso,3,90,,TF,ben
hab4,2018,7,11,2,enso,3,65,,TF,ben
hab4,2018,7,11,2,enso,3,81,,TF,ben
hab4,2018,7,11,2,enso,3,70,,TF,ben
hab4,2018,7,11,2,enso,3,80,,TF,ben
hab4,2018,7,11,2,enso,3,70,,TF,ben
hab4,2018,7,11,2,enso,3,72,,TF,ben
hab4,2018,7,11,2,enso,3,68,,TF,ben
hab4,2018,7,11,2,enso,3,85,,TF,ben
hab4,2018,7,11,2,enso,3,73,,TF,ben
hab4,2018,7,11,2,enso,3,78,,TF,ben
hab4,2018,7,11,2,enso,3,75,,TF,ben
hab4,2018,7,11,2,enso,3,80,,TF,ben
hab4,2018,7,11,2,enso,3,61,,TF,ben
hab4,2018,7,11,2,enso,3,67,,TF,ben
hab4,2018,7,11,2,enso,3,48,,TF,ben
hab4,2018,7,11,2,enso,3,90,,TF,ben
hab4,2018,7,11,2,enso,3,78,,TF,ben
hab4,2018,7,11,2,enso,3,91,,TF,ben
hab4,2018,7,11,2,enso,3,73,,TF,ben
hab4,2018,7,11,2,enso,3,72,,TF,ben
hab4,2018,7,11,2,enso,3,78,,TF,ben
hab4,2018,7,11,2,enso,3,81,,TF,ben
hab4,2018,7,11,2,enso,3,80,,TF,ben
hab4,2018,7,11,2,enso,3,93,,TF,ben
hab4,2018,7,11,2,enso,3,80,,TF,ben
hab4,2018,7,11,2,enso,3,84,,TF,ben
hab4,2018,7,11,2,enso,3,68,,TF,ben
hab4,2018,7,11,2,enso,3,58,,TF,ben
hab4,2018,7,11,2,enso,3,92,,TF,ben
hab4,2018,7,11,2,enso,3,82,,TF,ben
hab4,2018,7,11,2,enso,3,63,,TF,ben
hab4,2018,7,11,2,enso,3,75,,TF,ben
hab4,2018,7,11,2,bapi,3,170,,TF,ben
hab4,2018,7,11,2,bapi,3,191,,TF,ben
hab4,2018,7,11,2,bapi,3,169,,TF,ben
hab4,2018,7,11,2,bapi,3,176,,TF,ben
hab4,2018,7,11,2,bapi,3,292,,TF,ben
hab4,2018,7,11,2,bapi,3,190,,TF,ben
hab4,2018,7,11,2,bapi,3,192,,TF,ben
hab4,2018,7,11,2,bapi,3,182,,TF,ben
hab4,2018,7,11,2,bapi,3,184,,TF,ben
hab4,2018,7,11,2,bapi,3,155,,TF,ben
hab4,2018,7,11,2,bapi,3,187,,TF,ben
hab4,2018,7,11,2,bapi,3,168,,TF,ben
hab4,2018,7,11,2,stfl,3,78,,TF,ben
hab4,2018,7,11,2,stfl,3,58,,TF,ben
hab4,2018,7,11,2,stfl,3,62,,TF,ben
hab4,2018,7,11,2,stfl,3,65,,TF,ben
hab4,2018,7,11,2,stfl,3,64,,TF,ben
hab4,2018,7,11,2,stfl,3,52,,TF,ben
hab4,2018,7,11,2,stfl,3,63,,TF,ben
hab4,2018,7,11,2,stfl,3,45,,TF,ben
hab4,2018,7,11,2,stfl,3,170,,TF,ben
hab4,2018,7,11,2,stfl,3,153,,TF,ben
hab4,2018,7,11,2,stfl,3,66,,TF,ben
hab4,2018,7,11,2,stfl,3,42,,TF,ben
